lat,lon
46.572021,-112.031059
46.572095,-112.030992
46.572154,-112.030926
46.572223,-112.030916
46.572302,-112.03095
46.572379,-112.030927
46.572455,-112.0309
46.57252,-112.030879
46.572562,-112.030875
46.572586,-112.030915
46.57256,-112.030926
46.572571,-112.030987
46.572597,-112.031045
46.572649,-112.0311
46.572694,-112.031156
46.572741,-112.031211
46.572801,-112.031274
46.572866,-112.031335
46.572917,-112.031368
46.572969,-112.031376
46.573018,-112.031343
46.573058,-112.031301
46.573089,-112.031227
46.573104,-112.031148
46.573117,-112.031068
46.573132,-112.031013
46.573141,-112.030975
46.573136,-112.031041
46.573219,-112.031179
46.573235,-112.031242
46.573248,-112.031305
46.57328,-112.031378
46.573307,-112.031433
46.57333,-112.031513
46.573389,-112.031619
46.573427,-112.031691
46.57347,-112.031765
46.573496,-112.03179
46.573519,-112.031756
46.573534,-112.031721
46.573547,-112.031604
46.573563,-112.031538
46.573588,-112.031494
46.573636,-112.031498
46.573668,-112.031573
46.573701,-112.031639
46.573743,-112.03175
46.573795,-112.031798
46.573844,-112.031802
46.573913,-112.031818
46.573971,-112.031834
46.574039,-112.031875
46.574107,-112.0319
46.574174,-112.031969
46.574239,-112.032025
46.574302,-112.032116
46.574363,-112.032226
46.574417,-112.032326
46.574474,-112.03242
46.574541,-112.032523
46.574611,-112.032623
46.57468,-112.032713
46.574756,-112.032796
46.57485,-112.032859
46.574936,-112.032893
46.575035,-112.032928
46.57513,-112.03292
46.575225,-112.032903
46.575317,-112.032858
46.575393,-112.032813
46.575462,-112.032772
46.575553,-112.032744
46.575639,-112.032722
46.575719,-112.032724
46.57579,-112.03272
46.575869,-112.032746
46.575953,-112.032776
46.576031,-112.032814
46.576098,-112.032846
46.576156,-112.032855
46.576219,-112.03288
46.576274,-112.032922
46.576314,-112.032996
46.576357,-112.033091
46.576407,-112.033179
46.576461,-112.033281
46.576504,-112.03339
46.576552,-112.033498
46.57663,-112.033597
46.576688,-112.03368
46.576754,-112.033747
46.576857,-112.03378
46.576959,-112.033846
46.57706,-112.033919
46.577147,-112.033962
46.577237,-112.033999
46.577336,-112.034029
46.577415,-112.034092
46.577487,-112.034135
46.577564,-112.034187
46.57764,-112.034234
46.577709,-112.034253
46.57777,-112.034244
46.577841,-112.034248
46.577915,-112.03428
46.577996,-112.034366
46.578074,-112.034405
46.578165,-112.034461
46.578257,-112.034489
46.578344,-112.034471
46.578415,-112.034418
46.578498,-112.034357
46.578587,-112.034286
46.578691,-112.034229
46.578799,-112.0342
46.578915,-112.034181
46.579024,-112.03418
46.579129,-112.034188
46.579213,-112.034238
46.579293,-112.034331
46.57935,-112.034471
46.579401,-112.034623
46.579419,-112.034772
46.579418,-112.034924
46.579427,-112.035067
46.579434,-112.035201
46.579456,-112.035299
46.579488,-112.035388
46.579525,-112.035452
46.579557,-112.035512
46.579578,-112.035581
46.579615,-112.035636
46.57966,-112.035675
46.579712,-112.035708
46.579764,-112.035737
46.579812,-112.03578
46.579852,-112.035792
46.579893,-112.035789
46.579934,-112.035772
46.579988,-112.035762
46.580032,-112.035762
46.580068,-112.035753
46.580099,-112.035747
46.580135,-112.035747
46.580162,-112.03576
46.58022,-112.035731
46.580279,-112.035717
46.580354,-112.035746
46.580433,-112.035802
46.580514,-112.035848
46.580601,-112.0359
46.580671,-112.035939
46.580733,-112.035996
46.580771,-112.036079
46.580784,-112.036181
46.580794,-112.036302
46.580796,-112.036444
46.580787,-112.036589
46.580779,-112.036724
46.58078,-112.036843
46.580781,-112.036953
46.580782,-112.037044
46.580781,-112.037126
46.580774,-112.037197
46.580738,-112.037233
46.580699,-112.037222
46.580736,-112.037191
46.580786,-112.037129
46.580809,-112.037113
46.580832,-112.037097
46.580855,-112.03708
46.580878,-112.037064
46.580954,-112.036994
46.581007,-112.036955
46.581062,-112.036935
46.581112,-112.036918
46.581163,-112.036943
46.581209,-112.03698
46.581258,-112.037081
46.581289,-112.037146
46.581315,-112.037182
46.581343,-112.037226
46.58138,-112.037264
46.581409,-112.037311
46.581431,-112.037353
46.581452,-112.037391
46.581464,-112.037433
46.581475,-112.037476
46.581492,-112.037513
46.581517,-112.037566
46.581536,-112.037616
46.581556,-112.037666
46.581578,-112.037718
46.581608,-112.037773
46.581632,-112.03783
46.581659,-112.037886
46.581678,-112.037918
46.58171,-112.037977
46.581724,-112.038021
46.581742,-112.038064
46.581758,-112.038117
46.581773,-112.038176
46.581796,-112.038216
46.58182,-112.038267
46.581839,-112.038328
46.58186,-112.038382
46.581882,-112.038436
46.581904,-112.038485
46.581928,-112.038539
46.58195,-112.03859
46.581974,-112.038642
46.581996,-112.03869
46.582018,-112.038742
46.582038,-112.038791
46.58206,-112.03884
46.582082,-112.038885
46.582105,-112.038931
46.582127,-112.038979
46.582148,-112.039027
46.582165,-112.039074
46.582184,-112.039123
46.582205,-112.039173
46.582227,-112.039223
46.582272,-112.039299
46.582314,-112.039356
46.58235,-112.039435
46.58235,-112.039498
46.582409,-112.039559
46.582428,-112.03962
46.582457,-112.039688
46.582495,-112.039763
46.582519,-112.039838
46.582561,-112.039917
46.5826,-112.039999
46.582627,-112.040095
46.582668,-112.040193
46.582714,-112.040313
46.582756,-112.040433
46.582801,-112.040545
46.582847,-112.040648
46.58289,-112.040745
46.582936,-112.040845
46.582967,-112.040959
46.582978,-112.041066
46.582985,-112.041177
46.582985,-112.04128
46.582963,-112.041366
46.582938,-112.041445
46.582929,-112.041535
46.582927,-112.041613
46.582924,-112.041686
46.582922,-112.041769
46.582918,-112.041851
46.58292,-112.041927
46.582908,-112.041996
46.582902,-112.04205
46.582901,-112.042114
46.582892,-112.042157
46.582881,-112.042207
46.582889,-112.042257
46.582895,-112.042341
46.582914,-112.042439
46.58291,-112.042531
46.582899,-112.042637
46.582877,-112.042766
46.582863,-112.042889
46.582834,-112.043003
46.582808,-112.043115
46.582763,-112.043233
46.582721,-112.043344
46.582687,-112.043445
46.582673,-112.043541
46.582655,-112.043637
46.582631,-112.043723
46.582598,-112.043803
46.582559,-112.043868
46.582533,-112.043949
46.582505,-112.044031
46.582484,-112.044075
46.582543,-112.044062
46.582567,-112.044039
46.582611,-112.043989
46.58263,-112.043901
46.582673,-112.043851
46.58273,-112.043817
46.58276,-112.043773
46.582791,-112.043738
46.582818,-112.043697
46.582837,-112.043639
46.582837,-112.043583
46.582853,-112.043525
46.582894,-112.043493
46.582939,-112.043463
46.582973,-112.04343
46.583,-112.043384
46.583026,-112.043327
46.583046,-112.043259
46.58311,-112.043243
46.583146,-112.043199
46.583177,-112.04315
46.583197,-112.043086
46.583199,-112.043001
46.583205,-112.042924
46.583227,-112.04287
46.583255,-112.042829
46.583292,-112.042837
46.583318,-112.042859
46.58334,-112.042889
46.583363,-112.042931
46.583384,-112.042961
46.583399,-112.043008
46.583409,-112.043089
46.5834,-112.043158
46.5834,-112.04324
46.583392,-112.04332
46.583383,-112.043402
46.583379,-112.043491
46.583377,-112.043585
46.583368,-112.043692
46.583368,-112.043798
46.58337,-112.043911
46.583376,-112.044014
46.583392,-112.044122
46.583413,-112.044216
46.583445,-112.044282
46.583472,-112.044323
46.583514,-112.044344
46.583555,-112.044329
46.583592,-112.0443
46.58363,-112.044242
46.583675,-112.044183
46.583709,-112.044129
46.583759,-112.044088
46.583795,-112.044055
46.583836,-112.044031
46.583869,-112.043989
46.583898,-112.043968
46.58393,-112.043934
46.58396,-112.043911
46.584,-112.043879
46.584031,-112.043829
46.584063,-112.043789
46.584096,-112.043749
46.58413,-112.043709
46.58416,-112.043669
46.58418,-112.043636
46.584208,-112.043606
46.584235,-112.04357
46.58426,-112.043531
46.584286,-112.043496
46.584313,-112.043459
46.584342,-112.043428
46.584369,-112.043394
46.584397,-112.04336
46.584426,-112.043326
46.584455,-112.043296
46.584485,-112.043265
46.58451,-112.043231
46.584536,-112.043192
46.58456,-112.04315
46.584582,-112.043107
46.584604,-112.043064
46.584624,-112.043015
46.584644,-112.042964
46.584672,-112.042888
46.58469,-112.042823
46.584731,-112.04277
46.58477,-112.042718
46.584808,-112.042685
46.584846,-112.042654
46.584882,-112.042627
46.584927,-112.042573
46.584962,-112.042503
46.585002,-112.042445
46.585057,-112.042395
46.585115,-112.042332
46.585169,-112.042279
46.585228,-112.042209
46.585274,-112.042147
46.585351,-112.042097
46.585426,-112.042034
46.585385,-112.041914
46.585482,-112.041868
46.585564,-112.041819
46.585644,-112.041767
46.585716,-112.041716
46.585804,-112.041676
46.585882,-112.04162
46.585947,-112.041573
46.586007,-112.041526
46.58607,-112.041484
46.586139,-112.041462
46.586199,-112.041465
46.586235,-112.04148
46.586267,-112.041483
46.586283,-112.041529
46.586307,-112.041561
46.586314,-112.041619
46.586332,-112.041667
